,resId,siteNo,hiveNo,frameNo,hour,paramText,anMethText,resVal,resUnit,resUnit_desc,resValUncert,resValUncertSD,resQualValue,date
153199,CW210677,3,1,,2,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-05 02:00:00
153200,CW210676,3,1,,1,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-05 01:00:00
153201,CW210675,3,1,,0,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-05 00:00:00
153202,CW210674,3,1,,23,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 23:00:00
153203,CW210673,3,1,,22,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 22:00:00
153204,CW210671,3,1,,20,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 20:00:00
153205,CW210670,3,1,,19,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 19:00:00
153206,CW210669,3,1,,18,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 18:00:00
153207,CW210667,3,1,,16,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 16:00:00
153208,CW209726,3,1,,17,Colony weight,Automatic recording,29.9,G167A,Kilogram,,,,2019-08-24 17:00:00
153209,CW209725,3,1,,16,Colony weight,Automatic recording,29.8,G167A,Kilogram,,,,2019-08-24 16:00:00
153210,CW209723,3,1,,14,Colony weight,Automatic recording,29.6,G167A,Kilogram,,,,2019-08-24 14:00:00
153211,CW209722,3,1,,13,Colony weight,Automatic recording,29.7,G167A,Kilogram,,,,2019-08-24 13:00:00
153212,CW209721,3,1,,12,Colony weight,Automatic recording,29.8,G167A,Kilogram,,,,2019-08-24 12:00:00
153213,CW209720,3,1,,11,Colony weight,Automatic recording,29.8,G167A,Kilogram,,,,2019-08-24 11:00:00
153214,CW209719,3,1,,10,Colony weight,Automatic recording,29.7,G167A,Kilogram,,,,2019-08-24 10:00:00
153215,CW209718,3,1,,8,Colony weight,Automatic recording,30.0,G167A,Kilogram,,,,2019-08-24 08:00:00
153216,CW209717,3,1,,7,Colony weight,Automatic recording,30.1,G167A,Kilogram,,,,2019-08-24 07:00:00
153217,CW209715,3,1,,5,Colony weight,Automatic recording,30.2,G167A,Kilogram,,,,2019-08-24 05:00:00
153218,CW209714,3,1,,4,Colony weight,Automatic recording,30.2,G167A,Kilogram,,,,2019-08-24 04:00:00
153219,CW209713,3,1,,3,Colony weight,Automatic recording,30.2,G167A,Kilogram,,,,2019-08-24 03:00:00
153220,CW209711,3,1,,1,Colony weight,Automatic recording,30.2,G167A,Kilogram,,,,2019-08-24 01:00:00
153221,CW209710,3,1,,0,Colony weight,Automatic recording,30.2,G167A,Kilogram,,,,2019-08-24 00:00:00
153222,CW209709,3,1,,23,Colony weight,Automatic recording,30.2,G167A,Kilogram,,,,2019-08-23 23:00:00
153223,CW209707,3,1,,21,Colony weight,Automatic recording,30.3,G167A,Kilogram,,,,2019-08-23 21:00:00
153224,CW209706,3,1,,20,Colony weight,Automatic recording,30.3,G167A,Kilogram,,,,2019-08-23 20:00:00
153225,CW209705,3,1,,19,Colony weight,Automatic recording,30.2,G167A,Kilogram,,,,2019-08-23 19:00:00
153226,CW209704,3,1,,18,Colony weight,Automatic recording,30.2,G167A,Kilogram,,,,2019-08-23 18:00:00
153227,CW209703,3,1,,17,Colony weight,Automatic recording,30.2,G167A,Kilogram,,,,2019-08-23 17:00:00
153228,CW209702,3,1,,16,Colony weight,Automatic recording,30.1,G167A,Kilogram,,,,2019-08-23 16:00:00
153229,CW209701,3,1,,15,Colony weight,Automatic recording,30.1,G167A,Kilogram,,,,2019-08-23 15:00:00
153230,CW209699,3,1,,13,Colony weight,Automatic recording,30.2,G167A,Kilogram,,,,2019-08-23 13:00:00
153231,CW209698,3,1,,12,Colony weight,Automatic recording,30.2,G167A,Kilogram,,,,2019-08-23 12:00:00
153232,CW209697,3,1,,10,Colony weight,Automatic recording,30.2,G167A,Kilogram,,,,2019-08-23 10:00:00
153233,CW209695,3,1,,8,Colony weight,Automatic recording,30.5,G167A,Kilogram,,,,2019-08-23 08:00:00
153234,CW209694,3,1,,7,Colony weight,Automatic recording,30.6,G167A,Kilogram,,,,2019-08-23 07:00:00
153235,CW209693,3,1,,6,Colony weight,Automatic recording,30.6,G167A,Kilogram,,,,2019-08-23 06:00:00
153236,CW209691,3,1,,4,Colony weight,Automatic recording,30.7,G167A,Kilogram,,,,2019-08-23 04:00:00
153237,CW209690,3,1,,3,Colony weight,Automatic recording,30.7,G167A,Kilogram,,,,2019-08-23 03:00:00
153238,CW209689,3,1,,2,Colony weight,Automatic recording,30.8,G167A,Kilogram,,,,2019-08-23 02:00:00
153239,CW209688,3,1,,1,Colony weight,Automatic recording,30.8,G167A,Kilogram,,,,2019-08-23 01:00:00
153240,CW209687,3,1,,0,Colony weight,Automatic recording,30.8,G167A,Kilogram,,,,2019-08-23 00:00:00
153241,CW209686,3,1,,23,Colony weight,Automatic recording,30.8,G167A,Kilogram,,,,2019-08-22 23:00:00
153242,CW209685,3,1,,22,Colony weight,Automatic recording,30.8,G167A,Kilogram,,,,2019-08-22 22:00:00
153243,CW209683,3,1,,20,Colony weight,Automatic recording,30.8,G167A,Kilogram,,,,2019-08-22 20:00:00
153244,CW209682,3,1,,19,Colony weight,Automatic recording,30.8,G167A,Kilogram,,,,2019-08-22 19:00:00
153245,CW209681,3,1,,18,Colony weight,Automatic recording,30.8,G167A,Kilogram,,,,2019-08-22 18:00:00
153246,CW209679,3,1,,16,Colony weight,Automatic recording,30.7,G167A,Kilogram,,,,2019-08-22 16:00:00
153247,CW209678,3,1,,15,Colony weight,Automatic recording,30.7,G167A,Kilogram,,,,2019-08-22 15:00:00
153248,CW209677,3,1,,14,Colony weight,Automatic recording,30.7,G167A,Kilogram,,,,2019-08-22 14:00:00
153249,CW209675,3,1,,7,Colony weight,Automatic recording,31.2,G167A,Kilogram,,,,2019-08-22 07:00:00
153250,CW209674,3,1,,6,Colony weight,Automatic recording,31.2,G167A,Kilogram,,,,2019-08-22 06:00:00
153251,CW209673,3,1,,5,Colony weight,Automatic recording,31.3,G167A,Kilogram,,,,2019-08-22 05:00:00
153252,CW209672,3,1,,4,Colony weight,Automatic recording,31.3,G167A,Kilogram,,,,2019-08-22 04:00:00
153253,CW209671,3,1,,3,Colony weight,Automatic recording,31.3,G167A,Kilogram,,,,2019-08-22 03:00:00
153254,CW209670,3,1,,2,Colony weight,Automatic recording,31.3,G167A,Kilogram,,,,2019-08-22 02:00:00
153255,CW209669,3,1,,1,Colony weight,Automatic recording,31.3,G167A,Kilogram,,,,2019-08-22 01:00:00
153256,CW209667,3,1,,23,Colony weight,Automatic recording,31.3,G167A,Kilogram,,,,2019-08-21 23:00:00
153257,CW209666,3,1,,22,Colony weight,Automatic recording,31.3,G167A,Kilogram,,,,2019-08-21 22:00:00
153258,CW209665,3,1,,21,Colony weight,Automatic recording,31.3,G167A,Kilogram,,,,2019-08-21 21:00:00
153259,CW208720,3,1,,0,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-07-12 00:00:00
153260,CW208719,3,1,,22,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-07-11 22:00:00
153261,CW208718,3,1,,21,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-07-11 21:00:00
153262,CW208716,3,1,,19,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-07-11 19:00:00
153263,CW208715,3,1,,18,Colony weight,Automatic recording,24.1,G167A,Kilogram,,,,2019-07-11 18:00:00
153264,CW208714,3,1,,17,Colony weight,Automatic recording,23.8,G167A,Kilogram,,,,2019-07-11 17:00:00
153265,CW208713,3,1,,16,Colony weight,Automatic recording,23.7,G167A,Kilogram,,,,2019-07-11 16:00:00
153266,CW208712,3,1,,15,Colony weight,Automatic recording,23.5,G167A,Kilogram,,,,2019-07-11 15:00:00
153267,CW208711,3,1,,14,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-07-11 14:00:00
153268,CW208710,3,1,,13,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-07-11 13:00:00
153269,CW208708,3,1,,11,Colony weight,Automatic recording,23.2,G167A,Kilogram,,,,2019-07-11 11:00:00
153270,CW208707,3,1,,10,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-07-11 10:00:00
153271,CW208706,3,1,,9,Colony weight,Automatic recording,23.2,G167A,Kilogram,,,,2019-07-11 09:00:00
153272,CW208704,3,1,,7,Colony weight,Automatic recording,23.4,G167A,Kilogram,,,,2019-07-11 07:00:00
153273,CW208703,3,1,,6,Colony weight,Automatic recording,23.6,G167A,Kilogram,,,,2019-07-11 06:00:00
153274,CW208702,3,1,,5,Colony weight,Automatic recording,23.6,G167A,Kilogram,,,,2019-07-11 05:00:00
153275,CW208700,3,1,,3,Colony weight,Automatic recording,23.7,G167A,Kilogram,,,,2019-07-11 03:00:00
153276,CW208699,3,1,,2,Colony weight,Automatic recording,23.7,G167A,Kilogram,,,,2019-07-11 02:00:00
153277,CW208698,3,1,,1,Colony weight,Automatic recording,23.8,G167A,Kilogram,,,,2019-07-11 01:00:00
153278,CW208697,3,1,,23,Colony weight,Automatic recording,23.8,G167A,Kilogram,,,,2019-07-10 23:00:00
153279,CW208696,3,1,,22,Colony weight,Automatic recording,23.8,G167A,Kilogram,,,,2019-07-10 22:00:00
153280,CW208695,3,1,,21,Colony weight,Automatic recording,23.8,G167A,Kilogram,,,,2019-07-10 21:00:00
153281,CW208694,3,1,,20,Colony weight,Automatic recording,23.8,G167A,Kilogram,,,,2019-07-10 20:00:00
153282,CW208692,3,1,,18,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-07-10 18:00:00
153283,CW208691,3,1,,17,Colony weight,Automatic recording,22.9,G167A,Kilogram,,,,2019-07-10 17:00:00
153284,CW208690,3,1,,16,Colony weight,Automatic recording,22.8,G167A,Kilogram,,,,2019-07-10 16:00:00
153285,CW208688,3,1,,14,Colony weight,Automatic recording,22.8,G167A,Kilogram,,,,2019-07-10 14:00:00
153286,CW208687,3,1,,13,Colony weight,Automatic recording,22.8,G167A,Kilogram,,,,2019-07-10 13:00:00
153287,CW208686,3,1,,12,Colony weight,Automatic recording,22.8,G167A,Kilogram,,,,2019-07-10 12:00:00
153288,CW208684,3,1,,10,Colony weight,Automatic recording,22.9,G167A,Kilogram,,,,2019-07-10 10:00:00
153289,CW208683,3,1,,9,Colony weight,Automatic recording,22.9,G167A,Kilogram,,,,2019-07-10 09:00:00
153290,CW208682,3,1,,8,Colony weight,Automatic recording,23.0,G167A,Kilogram,,,,2019-07-10 08:00:00
153291,CW208681,3,1,,7,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-07-10 07:00:00
153292,CW208680,3,1,,6,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-07-10 06:00:00
153293,CW208679,3,1,,5,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-07-10 05:00:00
153294,CW208678,3,1,,4,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-07-10 04:00:00
153295,CW208676,3,1,,2,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-07-10 02:00:00
153296,CW208675,3,1,,0,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-07-10 00:00:00
153297,CW208674,3,1,,23,Colony weight,Automatic recording,23.4,G167A,Kilogram,,,,2019-07-09 23:00:00
153298,CW208672,3,1,,21,Colony weight,Automatic recording,23.4,G167A,Kilogram,,,,2019-07-09 21:00:00
153299,CW208671,3,1,,20,Colony weight,Automatic recording,23.4,G167A,Kilogram,,,,2019-07-09 20:00:00
153300,CW208670,3,1,,19,Colony weight,Automatic recording,23.3,G167A,Kilogram,,,,2019-07-09 19:00:00
153301,CW208669,3,1,,18,Colony weight,Automatic recording,23.1,G167A,Kilogram,,,,2019-07-09 18:00:00
153302,CW208668,3,1,,17,Colony weight,Automatic recording,22.6,G167A,Kilogram,,,,2019-07-09 17:00:00
153303,CW208667,3,1,,16,Colony weight,Automatic recording,22.5,G167A,Kilogram,,,,2019-07-09 16:00:00
153304,CW208666,3,1,,15,Colony weight,Automatic recording,22.5,G167A,Kilogram,,,,2019-07-09 15:00:00
153305,CW208665,3,1,,14,Colony weight,Automatic recording,22.4,G167A,Kilogram,,,,2019-07-09 14:00:00
153306,CW208664,3,1,,13,Colony weight,Automatic recording,22.4,G167A,Kilogram,,,,2019-07-09 13:00:00
153307,CW208663,3,1,,12,Colony weight,Automatic recording,22.4,G167A,Kilogram,,,,2019-07-09 12:00:00
153308,CW208662,3,1,,11,Colony weight,Automatic recording,22.8,G167A,Kilogram,,,,2019-07-09 11:00:00
153309,CW208660,3,1,,9,Colony weight,Automatic recording,22.8,G167A,Kilogram,,,,2019-07-09 09:00:00
153312,CW211668,3,1,,11,Colony weight,Automatic recording,14.4,G167A,Kilogram,,,,2019-11-18 11:00:00
153313,CW211667,3,1,,9,Colony weight,Automatic recording,14.4,G167A,Kilogram,,,,2019-11-18 09:00:00
153314,CW211665,3,1,,8,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-18 08:00:00
153315,CW211663,3,1,,6,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-18 06:00:00
153316,CW211662,3,1,,5,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-18 05:00:00
153317,CW211661,3,1,,4,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-18 04:00:00
153318,CW211660,3,1,,3,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-18 03:00:00
153319,CW211659,3,1,,2,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-18 02:00:00
153320,CW211658,3,1,,1,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-18 01:00:00
153321,CW211657,3,1,,0,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-18 00:00:00
153322,CW211655,3,1,,22,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 22:00:00
153323,CW211654,3,1,,21,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 21:00:00
153324,CW211653,3,1,,20,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 20:00:00
153325,CW211651,3,1,,17,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 17:00:00
153326,CW211650,3,1,,16,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 16:00:00
153327,CW211649,3,1,,15,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 15:00:00
153328,CW211647,3,1,,13,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 13:00:00
153329,CW211646,3,1,,12,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 12:00:00
153330,CW211645,3,1,,11,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 11:00:00
153331,CW211644,3,1,,10,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 10:00:00
153332,CW211643,3,1,,9,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 09:00:00
153333,CW211642,3,1,,8,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 08:00:00
153334,CW211641,3,1,,7,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 07:00:00
153335,CW211639,3,1,,5,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 05:00:00
153336,CW211638,3,1,,4,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 04:00:00
153337,CW211637,3,1,,3,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 03:00:00
153338,CW211635,3,1,,1,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 01:00:00
153339,CW211634,3,1,,0,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-17 00:00:00
153340,CW211633,3,1,,23,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 23:00:00
153341,CW211631,3,1,,21,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 21:00:00
153342,CW211630,3,1,,20,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 20:00:00
153343,CW211629,3,1,,18,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 18:00:00
153344,CW211628,3,1,,17,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 17:00:00
153345,CW211627,3,1,,16,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 16:00:00
153346,CW211626,3,1,,15,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 15:00:00
153347,CW211625,3,1,,14,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 14:00:00
153348,CW211623,3,1,,12,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 12:00:00
153349,CW211622,3,1,,11,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 11:00:00
153350,CW211621,3,1,,10,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 10:00:00
153351,CW211619,3,1,,8,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 08:00:00
153352,CW211618,3,1,,7,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 07:00:00
153353,CW211617,3,1,,6,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 06:00:00
153354,CW211615,3,1,,4,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 04:00:00
153355,CW211614,3,1,,3,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 03:00:00
153356,CW211613,3,1,,2,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 02:00:00
153357,CW211612,3,1,,1,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 01:00:00
153358,CW211611,3,1,,0,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-16 00:00:00
153359,CW211610,3,1,,23,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-15 23:00:00
153360,CW211609,3,1,,22,Colony weight,Automatic recording,14.5,G167A,Kilogram,,,,2019-11-15 22:00:00
153361,CW210665,3,1,,14,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 14:00:00
153362,CW210664,3,1,,13,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 13:00:00
153363,CW210663,3,1,,12,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 12:00:00
153364,CW210661,3,1,,10,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 10:00:00
153365,CW210660,3,1,,8,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 08:00:00
153366,CW210659,3,1,,7,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-04 07:00:00
153367,CW210657,3,1,,5,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-04 05:00:00
153368,CW210656,3,1,,4,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-04 04:00:00
153369,CW210655,3,1,,3,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-04 03:00:00
153370,CW210654,3,1,,2,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 02:00:00
153371,CW210653,3,1,,1,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-04 01:00:00
153372,CW210652,3,1,,0,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-04 00:00:00
153373,CW210651,3,1,,23,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-03 23:00:00
153374,CW210649,3,1,,21,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-03 21:00:00
153375,CW210648,3,1,,20,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-03 20:00:00
153376,CW210647,3,1,,19,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-03 19:00:00
153377,CW210645,3,1,,17,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-03 17:00:00
153378,CW210644,3,1,,16,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-03 16:00:00
153379,CW210643,3,1,,15,Colony weight,Automatic recording,24.2,G167A,Kilogram,,,,2019-10-03 15:00:00
153380,CW210641,3,1,,12,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-03 12:00:00
153381,CW210640,3,1,,11,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-03 11:00:00
153382,CW210639,3,1,,10,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-03 10:00:00
153383,CW210638,3,1,,9,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-03 09:00:00
153384,CW210637,3,1,,8,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-03 08:00:00
153385,CW210636,3,1,,7,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-03 07:00:00
153386,CW210635,3,1,,6,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-03 06:00:00
153387,CW210633,3,1,,4,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-03 04:00:00
153388,CW210632,3,1,,3,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-10-03 03:00:00
153389,CW210631,3,1,,2,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-10-03 02:00:00
153390,CW210629,3,1,,0,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-03 00:00:00
153391,CW210628,3,1,,23,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 23:00:00
153392,CW210627,3,1,,22,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 22:00:00
153393,CW210625,3,1,,20,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-10-02 20:00:00
153394,CW210624,3,1,,19,Colony weight,Automatic recording,24.5,G167A,Kilogram,,,,2019-10-02 19:00:00
153395,CW210623,3,1,,18,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 18:00:00
153396,CW210622,3,1,,17,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 17:00:00
153397,CW210621,3,1,,15,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 15:00:00
153398,CW210620,3,1,,14,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-02 14:00:00
153399,CW210619,3,1,,13,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-02 13:00:00
153400,CW210617,3,1,,11,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-02 11:00:00
153401,CW210616,3,1,,10,Colony weight,Automatic recording,24.3,G167A,Kilogram,,,,2019-10-02 10:00:00
153402,CW210615,3,1,,9,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 09:00:00
153403,CW210613,3,1,,7,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 07:00:00
153404,CW210612,3,1,,6,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 06:00:00
153405,CW210611,3,1,,5,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 05:00:00
153406,CW210609,3,1,,3,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 03:00:00
153407,CW210608,3,1,,2,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 02:00:00
153408,CW210607,3,1,,1,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 01:00:00
153409,CW210606,3,1,,0,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-02 00:00:00
153410,CW210605,3,1,,23,Colony weight,Automatic recording,24.4,G167A,Kilogram,,,,2019-10-01 23:00:00
153411,CW209664,3,1,,20,Colony weight,Automatic recording,31.3,G167A,Kilogram,,,,2019-08-21 20:00:00
153412,CW209663,3,1,,19,Colony weight,Automatic recording,31.3,G167A,Kilogram,,,,2019-08-21 19:00:00
153413,CW209661,3,1,,17,Colony weight,Automatic recording,31.3,G167A,Kilogram,,,,2019-08-21 17:00:00
