"date";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss";"???"
"23.06.2019 05:00";"7.5";"766.2";"769.4";"0.4";"97";"Wind blowing from the east-northeast";"2";"";"";"";"No significant weather observed. ";"Visibility reduced.";"No significant weather observed.";"";"";"";"";"";"";"";"10.0";"7.0";"";"";"";"";"";"";
"23.06.2019 04:00";"8.0";"766.2";"769.4";"0.6";"95";"Wind blowing from the north-east";"2";"";"";"";"No significant weather observed. ";"Visibility reduced.";"No significant weather observed.";"";"";"";"";"";"";"";"10.0";"7.3";"";"";"";"";"";"";
"23.06.2019 03:00";"8.5";"766.1";"769.3";"0.5";"95";"Wind blowing from the east-northeast";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"15.0";"7.7";"";"";"";"";"";"";
"23.06.2019 02:00";"9.2";"765.8";"769.0";"0.4";"93";"Wind blowing from the east";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"30.0";"8.1";"";"";"";"";"";"";
"23.06.2019 01:00";"9.1";"765.6";"768.8";"0.5";"91";"Wind blowing from the north-east";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"35.0";"7.7";"";"";"";"";"";"";
"23.06.2019 00:00";"9.9";"765.6";"768.7";"0.5";"92";"Wind blowing from the east-northeast";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"35.0";"8.7";"";"";"";"";"";"";
"22.06.2019 23:00";"11.0";"765.4";"768.5";"0.3";"85";"Wind blowing from the north-east";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"45.0";"8.6";"";"";"";"";"";"";
"22.06.2019 22:00";"14.2";"765.1";"768.3";"-0.3";"66";"Wind blowing from the north-northeast";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"50.0";"7.9";"";"";"";"";"";"";
"22.06.2019 21:00";"15.9";"765.1";"768.1";"-0.4";"67";"Wind blowing from the north-northwest";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"40.0";"9.8";"";"";"";"";"";"";
"22.06.2019 20:00";"17.4";"765.1";"768.1";"-0.6";"62";"Wind blowing from the west-northwest";"2";"";"";"";" ";"";"";"13.5";"18.5";"";"";"";"";"";"50.0";"10.0";"";"";"";"";"";"";
"22.06.2019 19:00";"17.8";"765.4";"768.4";"-0.4";"50";"Wind blowing from the west-northwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"40.0";"7.1";"";"";"";"";"";"";
"22.06.2019 18:00";"18.1";"765.5";"768.6";"-0.5";"47";"Wind blowing from the west-northwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"40.0";"6.6";"";"";"";"";"";"";
"22.06.2019 17:00";"18.1";"765.7";"768.8";"-0.4";"47";"Wind blowing from the west-northwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"45.0";"6.6";"";"";"";"";"";"";
"22.06.2019 16:00";"18.2";"765.8";"768.9";"-0.3";"41";"Wind blowing from the north";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"40.0";"4.5";"";"";"";"";"";"";
"22.06.2019 15:00";"17.6";"766.0";"769.0";"0.0";"45";"Wind blowing from the west-northwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"35.0";"5.5";"";"";"";"";"";"";
"22.06.2019 14:00";"17.0";"766.1";"769.2";"0.1";"52";"Wind blowing from the west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"26.0";"7.0";"";"";"";"";"";"";
"22.06.2019 13:00";"17.0";"766.1";"769.2";"0.4";"54";"Wind blowing from the west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"35.0";"7.5";"";"";"";"";"";"";
"22.06.2019 12:00";"16.6";"766.0";"769.1";"0.6";"59";"Wind blowing from the north-west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"35.0";"8.5";"";"";"";"";"";"";
"22.06.2019 11:00";"15.2";"766.0";"769.0";"";"64";"Wind blowing from the north-west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"30.0";"8.3";"No precipitation";"3";"";"";"";"";
"22.06.2019 10:00";"14.8";"765.7";"768.8";"0.9";"63";"Wind blowing from the west-northwest";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"35.0";"7.7";"";"";"";"";"";"";
"22.06.2019 09:00";"14.8";"765.4";"768.6";"0.9";"69";"Wind blowing from the north-west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"30.0";"9.1";"";"";"";"";"";"";
"22.06.2019 08:00";"14.0";"765.1";"768.3";"0.9";"75";"Wind blowing from the north-west";"4";"";"";"";" ";"";"";"8.4";"17.3";"";"";"";"";"";"35.0";"9.6";"";"";"";"";"";"";
"22.06.2019 07:00";"12.6";"764.8";"767.9";"0.9";"88";"Wind blowing from the west";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"30.0";"10.6";"";"";"";"";"";"";
"22.06.2019 06:00";"9.7";"764.5";"767.6";"0.7";"96";"Wind blowing from the west-southwest";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"11.0";"9.1";"";"";"";"";"";"";
"22.06.2019 05:00";"8.9";"764.2";"767.4";"0.9";"95";"Wind blowing from the north-west";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"14.0";"8.1";"";"";"";"";"";"";
"22.06.2019 04:00";"9.6";"763.9";"767.1";"0.9";"93";"Wind blowing from the west-northwest";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"23.0";"8.5";"";"";"";"";"";"";
"22.06.2019 03:00";"10.2";"763.8";"766.9";"1.3";"92";"Wind blowing from the west";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"22.0";"9.0";"";"";"";"";"";"";
"22.06.2019 02:00";"10.9";"763.3";"766.5";"1.3";"89";"Wind blowing from the west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"35.0";"9.2";"";"";"";"";"";"";
"22.06.2019 01:00";"10.7";"763.0";"766.2";"1.5";"89";"Wind blowing from the west";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"40.0";"8.9";"";"";"";"";"";"";
"22.06.2019 00:00";"11.4";"762.5";"765.7";"1.5";"84";"Wind blowing from the west";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"45.0";"8.8";"";"";"";"";"";"";
"21.06.2019 23:00";"11.8";"762.0";"765.1";"1.5";"80";"Wind blowing from the west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"50.0";"8.5";"";"";"";"";"";"";
"21.06.2019 22:00";"13.1";"761.5";"764.7";"1.4";"71";"Wind blowing from the west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"50.0";"8.0";"";"";"";"";"";"";
"21.06.2019 21:00";"15.2";"761.0";"764.1";"1.1";"68";"Wind blowing from the west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"50.0";"9.2";"";"";"";"";"";"";
"21.06.2019 20:00";"17.2";"760.5";"763.6";"0.8";"55";"Wind blowing from the west";"4";"";"";"";" ";"";"";"14.8";"20.0";"";"";"";"";"";"50.0";"8.0";"0.2";"12";"";"";"";"";
"21.06.2019 19:00";"18.3";"760.1";"763.2";"0.5";"54";"Wind blowing from the west";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"40.0";"8.8";"";"";"";"";"";"";
"21.06.2019 18:00";"18.7";"759.9";"762.9";"0.2";"57";"Wind blowing from the west";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"40.0";"9.9";"";"";"";"";"";"";
"21.06.2019 17:00";"19.0";"759.7";"762.7";"0.3";"62";"Wind blowing from the west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"35.0";"11.4";"";"";"";"";"";"";
"21.06.2019 16:00";"19.5";"759.6";"762.6";"0.0";"59";"Wind blowing from the west-southwest";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"40.0";"11.3";"";"";"";"";"";"";
"21.06.2019 15:00";"18.7";"759.7";"762.7";"0.5";"64";"Wind blowing from the south-west";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"35.0";"11.7";"";"";"";"";"";"";
"21.06.2019 14:00";"18.0";"759.4";"762.5";"0.3";"66";"Wind blowing from the south-southwest";"6";"";"";"";"Rain (not freezing). ";"Showers or intermittent precipitation.";"Rain.";"";"";"";"";"";"";"";"35.0";"11.5";"0.2";"6";"";"";"";"";
"21.06.2019 13:00";"17.5";"759.6";"762.6";"";"66";"Wind blowing from the west-southwest";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"30.0";"11.1";"No precipitation";"1";"";"";"";"";
"21.06.2019 12:00";"18.2";"759.2";"762.3";"0.6";"66";"Wind blowing from the west-southwest";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"35.0";"11.8";"";"";"";"";"";"";
"21.06.2019 11:00";"17.8";"759.1";"762.2";"0.7";"68";"Wind blowing from the west-southwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"30.0";"11.7";"";"";"";"";"";"";
"21.06.2019 10:00";"17.0";"759.0";"762.1";"1.0";"70";"Wind blowing from the west";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"30.0";"11.5";"";"";"";"";"";"";
